_id,bathrooms,bedrooms,beds,business_travel_ready,city,host_languages,latitude,longitude,monthly_price_factor,name,neighborhood,new_listing,person_capacity,price_rate,price_rate_type,property_type,refundable,reviews_count,room_type,scrim_color,section_offset,star_rating,superhost,tier_id,user_id,user_name,verified,weekly_price_factor
21016401,4.0,4,4,False,Kuta Selatan,"en,id",-8.807732079004733,115.15687726594845,1.0,"Luxury Private 4 Bedroom Villa, Uluwatu;",South Kuta/Bukit Peninsula,False,8,350,nightly,11,False,0,entire_home,#252328,1,,False,0,1455923,Nick,False,1.0
17371057,3.5,3,3,False,Kuta Selatan,"en,id",-8.806852508109504,115.15859494928408,1.0,"3 BR stay at 4 BR Luxe Villa Jimbaran, Staff SVC.",South Kuta/Bukit Peninsula,False,6,345,nightly,2,False,0,entire_home,#4C4332,1,,False,0,50492861,Wyan & Atika,False,1.0
21598237,4.0,3,3,False,Seminyak,"en,es,fr,id",-8.67133940775516,115.14810761797833,1.0,"MODERN, SPACIOUS & CLOSE TO BEACH - VILLA ALUN 3BR",North Kuta,False,6,340,nightly,11,False,0,entire_home,#3A3A2E,1,,True,0,85220072,Villa-Finder,False,1.0
5375651,4.0,4,5,False,Kuta Utara,"de,en,fr",-8.67028886155823,115.15401752065466,0.8,New Villa Nymphaea Umalas,North Kuta,False,8,275,nightly,11,False,16,entire_home,#263121,1,5.0,False,0,27868347,David,False,0.9
17719597,2.0,2,2,False,South Kuta,"en,es,fr,id",-8.666348409950812,115.14798067553821,1.0,High Quality 2bdrs Villa Canggu - Desa Roro Dua,Canggu,False,6,273,nightly,11,False,0,entire_home,#2C301F,1,,True,0,85220072,Villa-Finder,False,1.0
23949213,2.0,2,2,False,Denpasar Selatan,,-8.708241874532174,115.24646280325388,1.0,Two Bedroom Villa Bale Maja with private Pool,Sanur,True,4,277,nightly,65,False,0,private_room,,1,,False,0,180075301,Agung,False,1.0
19122937,5.0,5,5,False,Kuta Utara,"en,fr,id",-8.63632642756079,115.15267771405915,1.0,PROMO! Stunning Wooden Luxury Villa Canggu,North Kuta,False,11,278,nightly,11,False,3,entire_home,#111312,1,5.0,False,0,519162,Benjamin,False,1.0
2432421,3.0,3,3,False,North Kuta,"en,fr,id",-8.651484443044533,115.15004584574636,0.75,Private Villa Wide Garden 12Are Villa Berawa Beach,Canggu,False,6,278,nightly,11,False,1,entire_home,#201F0B,1,,False,0,11344217,Lelana,False,1.0
23616975,4.0,4,1,False,Sanur Denpasar,"en,id,it",-8.69196421870964,115.25543023685567,0.8,SHANTITARA VILLA SANUR - WHERE PEACE IS PRIORITY,Sanur,True,8,268,nightly,3,False,1,private_room,#2E2717,1,,False,0,174706879,Komang,False,0.9
9945830,3.0,3,3,False,Kuta,"en,id",-8.690605710524544,115.16903119376649,1.0,"Villa Dayah central Seminyak, 3 bedrooms, stylish",Seminyak,False,6,273,nightly,11,False,3,entire_home,#2B292C,1,5.0,False,0,10561397,Total,False,1.0
14662845,1.0,1,1,False,Badung Regency,fr,-8.666353845315074,115.14133448533421,0.85,Morabito Art Villa - King Suite,Canggu,False,2,278,nightly,40,False,4,entire_home,#1D2321,1,4.5,True,0,20348167,Pascal,False,0.9
18028422,3.5,3,3,False,Kuta Utara,"en,id,ms",-8.654227973113809,115.1321909981549,0.51,"Tropical Villa, Heart of Canggu, *300m from beach*",Canggu,False,6,266,nightly,11,False,15,entire_home,#1C1B17,1,5.0,True,0,124000168,Rozita,False,0.95
20507128,3.0,3,3,False,Kuta,,-8.690600906671017,115.17099541580995,0.85,Villa Lee AKA 'The Games & Entertainment Villa',Seminyak,False,6,262,nightly,11,False,30,entire_home,#2B2724,1,5.0,True,0,39557518,Samuel,False,0.9
18588208,3.5,3,4,False,Kuta,"en,id,ru",-8.685106,115.16098,0.9,"Dream villa, luxury modern in the center of Oberoi",Seminyak,False,6,258,nightly,11,False,41,entire_home,#322E22,1,5.0,True,0,20634046,Nengah,False,0.97
9826572,3.0,3,4,False,Legian,,-8.700042702039335,115.17235757199506,1.0,3 Br Luxury Villa -up to 50% + off: Seminyak,Legian,False,8,267,nightly,11,False,50,entire_home,#1D2025,1,4.5,False,0,31567915,Andre,False,0.95
16308459,3.5,3,3,False,Kuta,,-8.693335652320119,115.17372041639985,1.0,Luxury 3BR Private Pool Villa Seminyak -Villa Koru,Seminyak,False,6,258,nightly,11,False,27,entire_home,#1C2522,1,5.0,True,0,1244483,Michael,False,1.0
16150840,7.0,5,6,False,Payangan,"en,id",-8.448797116246825,115.25631134475272,1.0,5 BR LUXURY Villa with Pool and INCREDIBLE Views!,Bali,False,10,262,nightly,11,False,63,entire_home,#1F2B29,1,5.0,False,0,99581200,Thomas Irawan,False,1.0
574147,4.0,4,4,False,Kuta,,-8.697454404511344,115.17364302786544,0.6,Antara Villas 4BR Deluxe - SEMINYAK,Legian,False,10,262,nightly,11,False,47,entire_home,#1B1D0F,1,4.5,False,0,1318370,Philippe,False,0.85
20528488,3.0,3,3,False,Seminyak,"de,en,id,ja,tr",-8.681969662583024,115.15596029181532,1.0,"""Villa Kayu Jati #1 - Seminyak's best Location - Villas for Rent in Kuta Utara, Bali, Indonesia""",Seminyak,False,6,252,nightly,11,False,9,entire_home,#282D29,1,4.5,False,0,146569165,Lovel Bali,False,1.0
2230573,3.0,4,5,False,Seminyak,en,-8.670849645090055,115.15302739829684,0.75,Huge 4BR Villa Seminyak Umalas Private XL Pool,North Kuta,False,10,256,nightly,11,False,115,entire_home,#342D1D,1,4.5,True,0,7122270,Ivary,False,0.85
16989272,3.0,3,3,False,Kuta,"en,es,fr",-8.685815236499842,115.15775602602167,0.98,"LUXURY Villa Kudeta BEACH (400m), SEMINYAK CENTER",Seminyak,False,6,248,nightly,11,False,29,entire_home,#362E21,1,5.0,True,0,113755933,Rachel,False,0.98
21888893,3.5,3,3,False,Kuta,"en,es,fr,id",-8.704329,115.172478,1.0,Luxury 3 bedrooms villa walking dist to the beach,Legian,False,10,253,nightly,11,False,7,entire_home,#1E1D22,1,4.5,False,0,4386104,Hugo,False,1.0
11853420,4.0,3,3,False,Kuta Utara,"en,es,id",-8.686692350019259,115.1686522122165,1.0,Villa Umah Kedash Seminyak,Seminyak,False,6,258,nightly,2,False,5,entire_home,#1B221A,1,4.5,False,0,15033145,Bali Te Amo,False,1.0
15806910,3.5,3,4,False,Kuta,en,-8.685814985512732,115.163605411756,0.85,"Chic,3.5bd Villa with pool, Seminyak",Seminyak,False,8,330,nightly,11,False,8,entire_home,#20251E,1,4.5,False,0,102295276,Annabelle,False,0.95
17395168,3.5,3,3,False,Mengwi,,-8.636377059854079,115.13361021132567,0.41,3 bedroom rice terrace view private villa w/ pool,Canggu,False,6,330,nightly,11,False,3,entire_home,#254530,1,4.0,False,0,45292656,Svenska,False,0.85
6549329,1.0,1,1,False,pejeng kawan ,,-8.500063,115.280655,1.0,SUITE PENJOR : Luxury meets Nature,Ubud,False,3,322,nightly,34,False,0,private_room,#41332A,1,,False,0,34256114,Emanuela,False,0.85
20613096,1.0,1,1,False,Kuta,,-8.693794671978443,115.17086359286493,1.0,One Bedroom Villa Seminyak Bali with Fast Internet,Seminyak,False,2,327,nightly,11,False,0,entire_home,#4C4028,1,,False,0,96371672,Villa Kubu,False,1.0
1594367,3.0,3,3,False,Kuta,"en,fr,id",-8.693316,115.163071,1.0,PROMO Modern Luxury villa 3 bdrs - Seminyak Beach!,Seminyak,False,6,319,nightly,11,False,48,entire_home,#2B291A,1,4.5,False,0,1717331,Mr G,False,1.0
14828878,4.0,4,6,False,Kuta Utara,"en,fr",-8.682895504477289,115.16921062856541,1.0,New modern 4 BR villa - pool -gazebo 5min Seminyak,Seminyak,False,10,329,nightly,11,False,32,entire_home,#1F2A30,1,5.0,False,0,89604836,Chris,False,1.0
15836477,4.5,4,6,False,Kuta Utara,"en,fr,id",-8.680088802748475,115.16972867972449,0.95,4BR & Private Pool Luxury Villa 2min to Seminyak,North Kuta,False,10,329,nightly,11,False,6,entire_home,#2E353D,1,5.0,True,0,21787812,Maxime,False,1.0
534605,4.0,6,12,False,Ubud,,-8.539229706159643,115.2658947128415,0.7,NYC Loft in the Rice Fields - Ubud,Ubud,False,16,333,nightly,11,False,142,entire_home,#140A01,1,5.0,False,0,2627325,Megan,False,0.89
20035814,5.0,5,5,False,Kuta Utara,"en,id",-8.650287878781024,115.16487728248384,1.0,"Cendana, 5 Bedroom Villa, Feature Pool, Canggu",North Kuta,False,10,314,nightly,11,False,3,entire_home,#212123,1,4.5,False,0,1455923,Nick,False,1.0
8784012,2.5,2,2,False,Lembongan island,"en,id",-8.679644397049088,115.4420836482889,1.0,VILLA GANESH -LEMBONGAN ISLAND Bali -2 Bedroom,Nusa Lembongan/Nusa Ceningan,False,4,317,nightly,11,False,14,entire_home,#2B2115,1,5.0,True,0,17632381,Bersantai Villas,False,0.85
1070405,4.0,4,7,False,South Kuta,,-8.7924738575156,115.13233098523607,0.71,*INDAH BALANGAN VILLA W' POOL FENCE,Jimbaran,False,10,313,nightly,11,False,51,entire_home,#12090A,1,5.0,True,0,5889298,Michelle,False,1.0
9369419,3.0,6,7,False,Kuta Selatan,"en,fr,id",-8.815050410411853,115.15287747789122,0.8,"5 CH, villa Mississippi 10/12 ppl,",South Kuta/Bukit Peninsula,False,12,316,nightly,2,False,7,entire_home,,1,5.0,False,0,16838632,Philippe,False,0.95
17030803,5.0,4,4,False,Kuta Utara,"en,id,ms",-8.637610447539437,115.1586688464205,0.8,Banyan Canggu Luxury 4BR Villa,North Kuta,False,8,206,nightly,11,False,36,entire_home,#30311F,1,5.0,True,0,22683965,Yongky,False,0.9
23211589,3.5,3,3,False,Kuta,"en,id",-8.688024,115.163567,1.0,"Villa Manis, Luxury 3 BR Heart Of Seminyak",Seminyak,False,8,213,nightly,11,False,8,entire_home,#40372E,1,5.0,False,0,36834728,Shanty,False,1.0
16773794,4.0,4,6,False,Kuta,"en,es,fr,id",-8.680581570367698,115.1579507576388,1.0,❤ Brand New 4BR Villa - Heart of Oberoi District,Seminyak,False,10,206,nightly,11,False,59,entire_home,#302F2A,1,5.0,True,0,111376449,Hugo,False,1.0
2464419,3.0,2,2,False,Kuta,en,-8.685270049745132,115.16144313812529,0.85,BiruBiru Bali Villa in hip Seminyak,Seminyak,False,4,216,nightly,11,False,51,entire_home,#181E12,1,5.0,False,0,4551633,JayJay,False,1.0
17867678,3.0,3,3,False,Seririt,,-8.183085838163532,114.92070942370539,0.8,Villa Ganesha Private BEACH FRONT Villa,Bali,False,6,209,nightly,11,False,18,entire_home,#24422A,1,5.0,True,0,88822255,Palm Living,False,0.9
8872953,2.0,2,2,False,Seminyak,,-8.679598860766127,115.160952756223,1.0,Cosy villa in the heart of Seminyak.,Seminyak,False,4,206,nightly,43,False,10,private_room,#191A12,1,5.0,False,0,46440187,Maharani,False,1.0
20896834,3.0,2,2,True,Kuta Utara,,-8.67265294840132,115.15614552304308,0.7,Beautiful Seminyak Villa - 500m to Potato Head!!,North Kuta,False,4,215,nightly,11,False,5,entire_home,#172317,1,5.0,False,0,150121276,Tom,False,0.9
20908452,2.0,2,3,False,Seminyak ,"en,es,it",-8.694122040996831,115.16928555526849,0.84,"Villa Olympia - location, design and confort",Seminyak,False,5,206,nightly,11,False,16,entire_home,#2A2C29,1,4.5,False,0,30399926,Maurizio,False,0.92
14043628,3.0,3,3,False,South Kuta,,-8.658985530911279,115.14767262235382,0.8,"Luxury Modern Villa in Hip Berawa, Canggu",Canggu,False,6,204,nightly,11,False,43,entire_home,#011399,1,4.5,True,0,57681410,Jamo,False,1.0
15636989,2.5,2,2,False,Kuta,"en,id",-8.767070262809145,115.17097668816244,1.0,LUXURY 2 BEDROOM VILLA BY JIMBARAN BEACH,Jimbaran,False,4,204,nightly,11,False,7,entire_home,#262B25,1,5.0,True,0,20876827,Roy & Ria,False,0.95
14472499,2.5,2,3,True,Jimbaran Bay,,-8.76431,115.170532,0.9,Luxury Seaside 2br Pool Villa  Jimbaran Bay,Jimbaran,False,6,201,nightly,11,False,59,entire_home,#2F241E,1,5.0,True,0,89211653,Dan,False,0.95
16998917,3.0,3,4,False,Kuta,,-8.704721866258453,115.17319785901178,1.0,1.Last Minute -+50% off Luxury 3 Br Villa-Seminyak,Legian,False,8,205,nightly,11,False,9,entire_home,#2A2E37,1,4.5,False,0,31567915,Andre,False,0.95
18350071,3.5,3,3,False,Kuta Utara,,-8.64468243675342,115.13687489878978,1.0,"VYG Modern Beach Villa Canggu, rice fields view",Canggu,False,6,196,nightly,11,False,35,entire_home,#23241F,1,5.0,True,0,124322395,V Y G,False,1.0
13398618,2.5,2,3,False,Blahbatuh,,-8.599559907248127,115.3348170396256,0.55,2 Bedrooms Beachfront Villa,Bali,False,4,291,nightly,11,False,1,entire_home,#332F24,1,,True,0,11556965,William,False,0.85
11409109,2.0,2,2,False,Badung Regency,"en,id",-8.571414153186392,115.0467907467945,1.0,Absolute Beachfront Villa Laut!,Bali,False,4,298,nightly,11,False,19,entire_home,,1,4.5,False,0,2843913,Sri,False,1.0
5595944,2.0,2,2,False,Lembongan,"de,en,pl",-8.695372441398044,115.4369056857314,1.0,"Villa Kingfisher, 2 bedrooms on the waterfront",Nusa Lembongan/Nusa Ceningan,False,4,299,nightly,11,False,1,entire_home,#0D1114,1,,False,0,28939887,Andrea,False,1.0
2203748,2.0,1,1,False,Ubud,"en,ja",-8.481819971720824,115.25715443012504,1.0,Romantic Hideaway for a couple -Breathtaking Views,Ubud,False,3,294,nightly,11,False,13,entire_home,#1E1109,1,5.0,False,0,11243700,Atsu And Wendy,False,1.0
18099251,4.5,4,6,False,Kuta Selatan,"en,id",-8.809178573413298,115.14775672607612,0.44,Villa Lebah,South Kuta/Bukit Peninsula,False,8,296,nightly,11,False,7,entire_home,#171B1C,1,5.0,False,0,16402145,Ketut & Tracy,False,0.9
17909584,4.5,4,5,False,Kuta Utara,,-8.649604,115.132492,0.88,Villa Pakuk- Designer Villa in the heart of Canggu,Canggu,False,8,298,nightly,11,False,1,entire_home,#201A1A,1,,True,0,8270088,Drew,False,0.9
3784336,3.5,3,3,False,Seminyak,"en,fr,id",-8.678223,115.155869,1.0,Luxurious elegant 3bd villa next Petitenget Beach!,Seminyak,False,6,295,nightly,11,False,22,entire_home,#37452E,1,5.0,False,0,1717331,Mr G,False,1.0
307932,4.0,4,4,False,Kuta,"en,es,id,ja,sgn",-8.69247821571579,115.16648625650585,0.92,"4 Bedrm/4 bth/BIGPool,Heart of Seminyak,NEWLY RENO",Seminyak,False,10,232,nightly,11,False,60,entire_home,#313C14,1,4.5,False,0,1365446,Guy,False,0.92
15516595,3.5,3,3,False,Umalas ,"en,es,pt",-8.6656833631472,115.16029136090327,0.85,POOL VILLA 3bdr HEART OF UMALAS,North Kuta,False,6,230,nightly,11,False,2,entire_home,#393228,1,,False,0,77194857,Aryna,False,0.9
7309934,2.0,2,3,False,Kuta,en,-8.683384948724928,115.15900642040317,1.0,Vanilla Villa Satu - 2 Bedrooms - Seminyak,Seminyak,False,4,229,nightly,11,False,73,entire_home,#191F1B,1,5.0,False,0,28256877,Blv,False,1.0
18721582,3.0,3,6,False,Kuta Utara,"de,en,id,it,ja",-8.681720375259575,115.16325808506637,1.0,"SEMINYAK 150m to Eat St. ""Spotless, 10/10!""",Seminyak,False,9,229,nightly,11,False,9,entire_home,#312018,1,5.0,True,0,20743479,Susan,False,1.0
14593519,3.5,3,3,False,Seminyak,,-8.692944731587549,115.16664150772635,1.0,The Interlude,Seminyak,False,6,234,nightly,11,False,10,entire_home,#222013,1,5.0,True,0,8642301,Janine  Carnovale 5starbalivilla,False,1.0
16246029,2.0,2,2,False,Kuta,en,-8.686716017089761,115.16922155151285,0.8,Esterin Private Villa Seminyak,Seminyak,False,4,225,nightly,11,False,8,entire_home,#191B10,1,5.0,True,0,10420833,Ayu Komang,False,0.92
21127814,3.5,4,5,False,Denpasar Selatan,,-8.70886700829651,115.25621346627935,1.0,Villa Hibiscus SANUR 250 meters from beach,Sanur,False,8,222,nightly,11,False,7,entire_home,#2D2C2A,1,5.0,True,0,8642301,Janine  Carnovale 5starbalivilla,False,1.0
17180432,5.0,4,8,False,Ubud,,-8.497453972398619,115.27633275151305,0.8,TEBING VILLA,Ubud,False,8,219,nightly,11,False,31,entire_home,#1E291B,1,4.5,False,0,106013120,Tebing,False,0.9
12135541,4.0,3,4,False,Kuta Utara,"en,es,fr,it",-8.650314211532743,115.13283999966205,1.0,"Casa Noah, Echo beach-Batu Bolong",Canggu,False,6,225,nightly,11,False,11,entire_home,#303028,1,5.0,False,0,4260943,Nelly,False,0.71
19915693,1.0,1,1,False,North Kuta,id,-8.664190423368382,115.15482469391642,1.0,1BR Baliana Villa Umalas #2,North Kuta,False,2,225,nightly,11,False,0,entire_home,#271410,1,,False,0,120481926,Kevin,False,1.0
21130582,2.0,2,2,False,Sukawati,,-8.57224966145121,115.28583696214459,1.0,Natural Minimalist 2 BR Pool Villa Kemenuh Gianyar,Bali,False,4,225,nightly,11,False,0,private_room,#1C1B17,1,,False,0,152408108,Divimaxx,False,1.0
898795,4.0,5,5,False,Denpasar Timur,,-8.66631074452125,115.23606976968819,1.0,Bali Corner Residence,Denpasar,False,10,225,nightly,2,False,6,entire_home,#1F1715,1,5.0,False,0,4797584,Lisa,False,1.0
3241795,4.5,4,5,False,South Kuta,"en,id",-8.765369989758188,115.1724106165641,0.65,Villa Timang in Heart of Jimbaran,Jimbaran,False,8,219,nightly,11,False,2,entire_home,#24261B,1,,False,0,16402145,Ketut & Tracy,False,0.9
15196766,4.5,4,5,False,Berawa ,,-8.662397578837103,115.13896921778193,0.9,FAMILY FRIENDLY CANGGU Dream Villa Baby Safe Pool,Canggu,False,8,281,nightly,11,False,22,entire_home,#26281D,1,5.0,False,0,1821229,Marc,False,0.95
16906046,4.5,4,5,False,Kuta Utara,,-8.676733488214829,115.15886217364377,1.0,Stunning Seminyak villa beside Potato Head!!,Seminyak,False,8,283,nightly,11,False,17,entire_home,#111D05,1,5.0,True,0,9378165,Dion,False,1.0
4113595,1.0,1,1,False,Kuta Utara,"en,ru",-8.68453018805938,115.15605291086757,1.0,Jazzy and romantic Villa Sky at Seminyak square.,Seminyak,False,3,286,nightly,11,False,1,entire_home,#3F3929,1,,True,0,2480153,Vasily,False,1.0
10526586,2.5,2,2,False,Seminyak,,-8.690517332481916,115.15830029702497,0.85,Villa Kipas -100m to Seminyak Beach,Seminyak,False,4,283,nightly,11,False,13,entire_home,#38381C,1,4.5,True,0,30243245,Neil,False,0.95
6081330,3.0,3,3,False,Seminyak,"en,id",-8.686215504448636,115.16884671297403,1.0,"Uma Kedash, 3 Bedroom Villa, Seminyak",Seminyak,False,6,280,nightly,11,False,0,entire_home,#1B2314,1,,False,0,1455923,Nick,False,1.0
2320628,3.0,3,3,True,Ubud,,-8.537394585403769,115.25960291703964,1.0,"""Ricefield Sunsets from Private Pool""",Ubud,False,6,270,nightly,11,False,72,entire_home,#1A2529,1,5.0,True,0,2800450,Anna,False,1.0
19976751,4.0,4,7,False,Kuta Utara,,-8.650886441741106,115.14437216085707,0.9,Playgrounds - The Ultimate Family Villa,Canggu,False,14,277,nightly,43,False,2,private_room,#222218,1,,False,0,109705337,Leacott Retreats,False,0.95
19725767,3.0,3,3,False,Kuta Utara,,-8.643645811580708,115.15906207444223,1.0,Aswattha Villas - 3 Bedrooms with Indoor Pool,North Kuta,False,6,276,nightly,11,False,0,entire_home,#331C14,1,,False,0,133521935,Asniarti,False,1.0
21492850,3.0,3,3,False,Kuta Utara,,-8.666697502040638,115.1526815687376,1.0,Villa Uma Tiga,North Kuta,False,6,278,nightly,11,False,1,entire_home,#292D15,1,,False,0,1099752,Gregory,False,1.0
262133,4.0,4,6,False,Kuta Utara,"en,fr,id",-8.639576700477319,115.15417409313996,1.0,Peacefull in a decor of rice field,North Kuta,False,9,278,nightly,11,False,20,entire_home,#24241C,1,4.5,False,0,1357182,Antoine,False,0.85
4719791,3.0,3,3,False,North Kuta,"en,fr,id",-8.656804700388156,115.14707053846688,1.0,Beautiful 3br Wooden Villa -Canggu,Canggu,False,6,278,nightly,11,False,0,entire_home,#382916,1,,True,0,21787812,Maxime,False,1.0
23714689,2.5,2,2,False,Kuta,,-8.685747783282206,115.15918578954931,0.75,A conpy and luxury house in Seminyak,Seminyak,True,4,277,nightly,11,False,0,private_room,#2E2D2B,1,,False,0,152543870,Putu,False,1.0
9761463,2.0,2,3,False,Kuta Utara,"en,id",-8.674647,115.156075,1.0,The Secret Villas - 2 Bedrooms,Seminyak,False,4,277,nightly,11,False,0,entire_home,#3B2A18,1,,True,0,2459207,Steve,False,0.9
6706430,2.0,2,2,False,Sanur,,-8.707612,115.256081,0.7,KAYU MIMPI:Hidden Gem: Close to Sanur beach,Sanur,False,4,262,nightly,11,False,9,entire_home,#191C11,1,5.0,True,0,2516343,Vanessa,False,1.0
15246937,6.0,5,5,False,Kuta Utara,,-8.668182628196652,115.16605068038734,0.85,Palatial 5 Bed Luxe Pool & Jacuzzi Villa SEMINYAK,North Kuta,False,10,258,nightly,11,False,2,entire_home,#0E160B,1,,False,0,96953706,Rosalita,False,1.0
14791136,5.0,5,5,False,Kuta,en,-8.693696885672502,115.17636248858743,1.0,M2 Villa - 5 Bedrooms - Seminyak,Seminyak,False,10,258,nightly,11,False,36,entire_home,#212227,1,4.5,False,0,28256877,Blv,False,1.0
21054196,3.0,3,4,False,Kuta Utara,"en,fr,id",-8.684365732894426,115.16063061195086,1.0,Villa Harta 3 BR private pool heart of seminyak,Seminyak,False,8,258,nightly,11,False,16,entire_home,#314039,1,5.0,False,0,33795268,Shenadi,False,1.0
12256795,3.0,3,3,False,Kuta,"en,id",-8.702387784106847,115.17176661789193,1.0,"Open-Air 6, 3 Bedroom Villa in Legian",Legian,False,6,262,nightly,11,False,1,entire_home,#524638,1,,False,0,1455923,Nick,False,1.0
19036132,3.5,4,4,False,Kabupaten Badung,"en,id",-8.68400959188766,115.15572105710216,1.0,Beautiful Balinese Villa In the heart of Oberoi,Seminyak,False,8,258,nightly,11,False,14,entire_home,#34312C,1,4.5,False,0,40634415,Atik,False,1.0
4441334,4.0,3,0,False,Seminyak ,,-8.684602193442096,115.15949189504937,0.85,A Perfect 3BdRm in Seminyak's Heart,Seminyak,False,6,258,nightly,11,False,36,entire_home,#2A2819,1,5.0,True,0,23053282,Ayatana,False,1.0
16178909,4.0,4,4,False,Kuta,"en,fr,id",-8.684638,115.158653,0.9,"4BR Villa with private pool in Oberoi, Seminyak",Seminyak,False,10,251,nightly,11,False,12,entire_home,#383934,1,5.0,True,0,21787812,Maxime,False,0.97
6839663,4.0,4,4,False,Canggu,,-8.657299910780832,115.13208893382976,0.75,Luxury Warehouse Canggu - luckysvillasbali,Canggu,False,8,330,nightly,11,False,22,entire_home,#23261F,1,5.0,False,0,35842198,Lucky,False,0.85
17966917,4.0,4,5,False,Bali,"en,es",-8.688684265182413,115.15781380780454,0.95,(2) Luxurious 4 bedroom Villa in Oberoi with pool,Seminyak,False,9,330,nightly,11,False,13,entire_home,#191B10,1,5.0,True,0,75911721,Louis,False,0.95
15686742,4.0,4,4,False,Kuta Utara,,-8.664267484310235,115.1385201594294,0.85,Citrus Tree Villas - La Mer (Canggu),Canggu,False,8,330,nightly,11,False,1,entire_home,#130E08,1,,False,0,11025501,Citrus Tree Holidays,False,0.9
17966523,4.0,4,5,False,Kuta,"en,es",-8.6885071684137,115.15905665850023,0.95,(1)Luxurious 4 bedroom Villa in Oberoi with a pool,Seminyak,False,9,330,nightly,11,False,21,entire_home,#13160F,1,5.0,True,0,75911721,Louis,False,0.95
19955958,4.0,4,5,False,Kuta Utara,"en,fr",-8.683310809278037,115.16895588583618,1.0,Nouvelle villa 4 chambres 5 minutes de SEMINYAK,Seminyak,False,9,329,nightly,11,False,0,entire_home,#15162C,1,,False,0,89604836,Chris,False,1.0
8055452,2.0,2,2,False,Seminyak,"en,id",-8.686730031118698,115.15831615109812,1.0,"Kumpi, Luxury 2 Bedroom Villa 2, Seminyak",Seminyak,False,4,324,nightly,11,False,0,entire_home,#1B3027,1,,False,0,1455923,Nick,False,1.0
5552331,3.0,3,3,False,Seminyak,"en,fr,id",-8.693359,115.16301,1.0,PROMO -Villa Alo - 3 bdrs - Seminyak Beach!,Seminyak,False,6,319,nightly,11,False,47,entire_home,#243120,1,5.0,False,0,1717331,Mr G,False,1.0
23359518,4.5,4,6,False,Kuta Utara,"en,fr",-8.685095643061883,115.16664144655027,1.0,SEMINYAK New brand villa 5mn Eat Street,Seminyak,True,10,329,nightly,11,False,0,entire_home,#090D19,1,,True,0,17698741,Celine,False,1.0
19187945,4.5,4,5,False,Kuta Utara,,-8.683153745904203,115.1692943629812,1.0,LUXURY VILLA D´EXCEPTION 4BD gazebo***** SEMIMYAK,Seminyak,False,9,316,nightly,11,False,9,entire_home,#0D1B3E,1,5.0,False,0,122039015,Patricia,False,1.0
19700809,3.5,3,3,False,Kuta Utara,en,-8.64840138207034,115.13118571156687,0.85,The Black Buddha Villa Canggu,Canggu,False,6,316,nightly,11,False,11,entire_home,#3F3C37,1,5.0,False,0,138800509,Jeremy,False,0.9
23654057,3.5,3,3,False,Gianyar,,-8.60719386362372,115.32282747249744,1.0,Three Bedroom Ocean Villa on Bali’s East Coast,Bali,True,6,309,nightly,43,False,0,entire_home,,1,,False,0,177090989,Endang,False,1.0
21255216,4.5,4,6,False,Kuta Utara,,-8.684508499549727,115.1659000384989,1.0,SEMINYAK New brand villa 5mn Eat Street,Seminyak,False,10,310,nightly,11,False,11,entire_home,#111216,1,4.5,False,0,153686502,Lea,False,1.0
12954846,2.0,2,3,False,Ubud,"en,es,fr,id",-8.50260794804478,115.27007263812881,1.0,Villa Nila  Design & Luxury !,Ubud,False,4,210,nightly,11,False,76,entire_home,#252628,1,5.0,True,0,3037274,Made Ketut,False,1.0
1311309,3.5,4,0,False,North Kuta,"en,es,fr",-8.665909498640431,115.16428841668262,0.8,BRAND NEW 4BR VILLA SEMINYAK AREA,North Kuta,False,12,206,nightly,11,False,69,entire_home,#5E573D,1,4.5,False,0,7123969,Siti,False,0.85
13091821,4.0,4,4,False,Lovina ,"en,id,nl",-8.161926514142705,115.02467192746973,0.7,beachfront holiday villa in the centre of Lovina,Lovina,False,8,213,nightly,11,False,13,entire_home,#212816,1,5.0,True,0,13115102,Made,False,0.9
16915517,4.0,4,5,False,Kuta Utara,,-8.663443747814657,115.16341318635372,0.9,"4BR new luxury villa,8 min to seminyak",North Kuta,False,9,206,nightly,11,False,36,entire_home,#0D1005,1,5.0,True,0,3311535,Windu,False,0.95
14111647,3.0,3,4,False,Denpasar Selatan,,-8.708983929208369,115.25833132349005,0.9,SANUR LUXURY VILLA 305 METRES TO BEACH,Sanur,False,6,214,nightly,11,False,11,entire_home,#121617,1,5.0,True,0,57208470,Judy,False,1.0
6156373,1.0,3,5,False,Ubud,,-8.50193,115.260338,0.9,Eco-Luxury Treehouse Rice Field Joglo,Ubud,False,8,210,nightly,6,False,35,entire_home,#2D371C,1,5.0,True,0,4204417,Kristine,False,0.9
4835811,3.5,3,4,False,Ubud,en,-8.497518004076571,115.28084147445009,1.0,Paradise and Zen in Rice Fields,Ubud,False,8,206,nightly,2,False,92,entire_home,#262E23,1,4.5,False,0,6445901,Anita,False,1.0
8673806,3.0,3,3,False,Seminyak,"en,es,ru,uk",-8.67683876682829,115.16130457369846,0.88,MATAHARI highly enticing 3 br Villa in Seminyak,North Kuta,False,7,206,nightly,11,False,76,entire_home,#2F2118,1,4.5,False,0,15136870,Alex,False,0.97
